CustomerID,Recency,Frequency,Monetary,R,F,M,Cluster,RFM,Segment
13536,2,40,723.07,3,3,3,3,333,Loyal Customers
13538,44,6,283.65,2,2,3,1,223,Need Attention
13539,86,8,161.39999999999998,2,2,2,1,222,Need Attention
13544,40,21,66.33,2,3,1,0,231,Potential Loyalist
13546,13,15,84.90000000000002,3,2,2,0,322,Potential Loyalist
13548,97,26,127.10000000000001,1,3,2,1,132,Need Attention
13549,65,9,173.60000000000002,2,2,2,1,222,Need Attention
13551,320,1,17.85,1,1,1,2,111,At Risk
13552,67,30,1059.2600000000002,2,3,3,3,233,Loyal Customers
13555,74,29,764.9599999999999,2,3,3,3,233,Loyal Customers
13557,29,9,148.08000000000004,2,2,2,0,222,Potential Loyalist
13558,6,43,181.14999999999998,3,3,2,3,332,Loyal Customers
13560,8,7,45.1,3,2,1,0,321,Potential Loyalist
13562,82,12,249.40000000000003,2,2,3,1,223,Need Attention
13563,85,10,222.27999999999997,2,2,2,1,222,Need Attention
13564,145,9,644.7399999999999,1,2,3,1,123,Need Attention
13565,20,11,78.22999999999999,3,2,2,0,322,Potential Loyalist
13566,41,37,201.26000000000005,2,3,2,3,232,Loyal Customers
13568,174,6,19.45,1,2,1,2,121,At Risk
13569,18,12,55.1,3,2,1,0,321,Potential Loyalist
13570,244,6,55.910000000000004,1,2,1,2,121,At Risk
13571,13,86,511.2999999999998,3,3,3,3,333,Loyal Customers
13572,206,7,182.52999999999997,1,2,2,1,122,Need Attention
13573,51,6,73.75,2,2,1,1,221,Need Attention
13575,24,13,194.50000000000003,3,2,2,0,322,Potential Loyalist
13576,11,25,1211.14,3,3,3,3,333,Loyal Customers
13577,26,17,439.85,3,3,3,3,333,Loyal Customers
13581,310,1,2.95,1,1,1,2,111,At Risk
13583,156,10,151.9,1,2,2,1,122,Need Attention
13584,307,9,43.2,1,2,1,1,121,Need Attention
13587,64,3,357.59999999999997,2,1,3,1,213,Need Attention
13588,16,35,454.9800000000001,3,3,3,3,333,Loyal Customers
13589,15,3,67.35,3,1,1,0,311,Potential Loyalist
13590,12,19,373.43,3,3,3,3,333,Loyal Customers
13591,65,13,324.4,2,2,3,1,223,Need Attention
13592,206,3,58.96999999999999,1,1,1,2,111,At Risk
13593,109,29,507.4699999999999,1,3,3,1,133,Need Attention
13594,53,5,56.51,2,1,1,2,211,At Risk
13596,6,35,147.43000000000004,3,3,2,3,332,Loyal Customers
13598,48,4,15.649999999999999,2,1,1,2,211,At Risk
13599,2,45,1139.8199999999997,3,3,3,3,333,Loyal Customers
13600,313,6,48.57,1,2,1,2,121,At Risk
13601,46,18,134.25000000000003,2,3,2,1,232,Need Attention
13602,65,6,101.1,2,2,2,1,222,Need Attention
13603,27,8,62.19,3,2,1,0,321,Potential Loyalist
13606,30,5,25.32,2,1,1,2,211,At Risk
13607,41,27,179.72000000000003,2,3,2,1,232,Need Attention
13610,13,56,284.67,3,3,3,3,333,Loyal Customers
13611,90,14,234.8,2,2,2,1,222,Need Attention
13614,25,41,327.67999999999995,3,3,3,3,333,Loyal Customers
13615,319,6,103.8,1,2,2,1,122,Need Attention
13617,41,13,136.47,2,2,2,1,222,Need Attention
13618,174,4,38.26,1,1,1,2,111,At Risk
13621,117,2,32.4,1,1,1,2,111,At Risk
13623,31,18,183.05,2,3,2,0,232,Potential Loyalist
13626,253,3,45.199999999999996,1,1,1,2,111,At Risk
13627,60,18,298.43,2,3,3,1,233,Need Attention
13629,24,16,2480.76,3,3,3,3,333,Loyal Customers
13630,6,17,403.98999999999995,3,3,3,3,333,Loyal Customers
13631,207,1,100.0,1,1,2,2,112,At Risk
13632,25,25,363.81,3,3,3,3,333,Loyal Customers
13634,34,33,352.33000000000004,2,3,3,3,233,Loyal Customers
13635,68,15,243.23000000000002,2,2,3,1,223,Need Attention
13636,37,13,185.0,2,2,2,1,222,Need Attention
13637,53,29,256.25,2,3,3,1,233,Need Attention
13638,16,3,38.1,3,1,1,0,311,Potential Loyalist
13639,75,10,270.78,2,2,3,1,223,Need Attention
13642,216,9,51.07,1,2,1,1,121,Need Attention
13643,32,8,152.70000000000002,2,2,2,0,222,Potential Loyalist
13644,17,33,639.3399999999999,3,3,3,3,333,Loyal Customers
13645,121,1,19.9,1,1,1,2,111,At Risk
13647,10,13,240.56,3,2,3,0,323,Potential Loyalist
13649,257,1,15.299999999999999,1,1,1,2,111,At Risk
13650,17,26,461.92,3,3,3,3,333,Loyal Customers
13652,46,9,170.68,2,2,2,1,222,Need Attention
13654,44,27,442.93999999999994,2,3,3,3,233,Loyal Customers
13655,115,12,190.16000000000003,1,2,2,1,122,Need Attention
13656,165,7,62.11999999999999,1,2,1,1,121,Need Attention
13657,11,2,22.8,3,1,1,0,311,Potential Loyalist
13658,10,12,244.46,3,2,3,0,323,Potential Loyalist
13659,206,18,268.33,1,3,3,1,133,Need Attention
13662,86,8,134.83999999999997,2,2,2,1,222,Need Attention
13663,180,1,5.04,1,1,1,2,111,At Risk
13666,61,2,12.55,2,1,1,2,211,At Risk
13667,150,19,53.94000000000001,1,3,1,1,131,Need Attention
13668,3,93,1320.5700000000008,3,3,3,3,333,Loyal Customers
13669,51,3,60.45,2,1,1,2,211,At Risk
13670,76,3,59.94,2,1,1,2,211,At Risk
13673,19,14,110.92000000000002,3,2,2,0,322,Potential Loyalist
13675,152,9,167.04000000000002,1,2,2,1,122,Need Attention
13678,152,2,11.64,1,1,1,2,111,At Risk
13680,2,30,983.1600000000001,3,3,3,3,333,Loyal Customers
13681,18,12,177.88,3,2,2,0,322,Potential Loyalist
13682,188,2,42.5,1,1,1,2,111,At Risk
13684,286,8,14.799999999999999,1,2,1,2,121,At Risk
13685,4,8,754.27,3,2,3,3,323,Loyal Customers
13686,183,1,8.5,1,1,1,2,111,At Risk
13689,64,2,358.0,2,1,3,1,213,Need Attention
13690,60,2,32.7,2,1,1,2,211,At Risk
13692,25,8,324.90000000000003,3,2,3,0,323,Potential Loyalist
13694,4,115,12768.029999999995,3,3,3,3,333,Loyal Customers
13695,32,14,305.27,2,2,3,0,223,Potential Loyalist
13697,39,4,48.32,2,1,1,2,211,At Risk
13699,156,3,63.6,1,1,1,2,111,At Risk
13700,27,48,495.38000000000005,3,3,3,3,333,Loyal Customers
13703,319,1,99.5,1,1,2,2,112,At Risk
13704,6,18,320.96999999999997,3,3,3,3,333,Loyal Customers
13705,8,3,99.36000000000001,3,1,2,0,312,Potential Loyalist
13706,303,4,41.10000000000001,1,1,1,2,111,At Risk
13707,268,5,110.44999999999999,1,1,2,1,112,Need Attention
13708,272,17,88.43,1,3,2,1,132,Need Attention
13709,4,62,1458.9300000000003,3,3,3,3,333,Loyal Customers
13710,32,2,23.28,2,1,1,2,211,At Risk
13711,219,4,88.19,1,1,2,2,112,At Risk
13712,247,1,15.0,1,1,1,2,111,At Risk
13715,282,24,198.24999999999997,1,3,2,1,132,Need Attention
13716,270,5,25.849999999999998,1,1,1,2,111,At Risk
13717,33,16,204.66,2,3,2,0,232,Potential Loyalist
13718,247,3,73.1,1,1,1,2,111,At Risk
13719,16,15,278.09000000000003,3,2,3,0,323,Potential Loyalist
13720,117,8,118.10000000000001,1,2,2,1,122,Need Attention
13721,37,6,127.95,2,2,2,0,222,Potential Loyalist
13722,132,16,437.43999999999994,1,3,3,1,133,Need Attention
13723,218,1,19.75,1,1,1,2,111,At Risk
13725,50,14,215.95000000000002,2,2,2,1,222,Need Attention
13726,39,12,349.94,2,2,3,1,223,Need Attention
13727,29,7,103.85,2,2,2,0,222,Potential Loyalist
13728,37,11,187.70000000000002,2,2,2,1,222,Need Attention
13730,136,13,288.46999999999997,1,2,3,1,123,Need Attention
13731,220,12,215.51999999999998,1,2,2,1,122,Need Attention
13732,29,4,71.4,2,1,1,0,211,Potential Loyalist
13735,25,44,720.49,3,3,3,3,333,Loyal Customers
13736,6,28,84.36000000000001,3,3,2,0,332,Potential Loyalist
13737,201,8,46.45,1,2,1,1,121,Need Attention
13740,241,3,30.479999999999997,1,1,1,2,111,At Risk
13741,72,8,153.21,2,2,2,1,222,Need Attention
13742,17,59,569.5099999999998,3,3,3,3,333,Loyal Customers
13743,3,7,275.88,3,2,3,0,323,Potential Loyalist
13744,96,18,301.48,1,3,3,1,133,Need Attention
13745,163,7,111.71999999999998,1,2,2,1,122,Need Attention
13748,96,7,215.14999999999998,1,2,2,1,122,Need Attention
13750,54,8,467.07000000000005,2,2,3,1,223,Need Attention
13751,289,2,169.2,1,1,2,2,112,At Risk
13752,156,16,204.57999999999998,1,3,2,1,132,Need Attention
13753,288,4,63.9,1,1,1,2,111,At Risk
13754,318,3,45.3,1,1,1,2,111,At Risk
13755,4,68,520.7699999999999,3,3,3,3,333,Loyal Customers
13756,3,23,831.3300000000002,3,3,3,3,333,Loyal Customers
13758,39,17,423.6500000000001,2,3,3,1,233,Need Attention
13759,72,8,282.44,2,2,3,1,223,Need Attention
13760,55,8,30.039999999999996,2,2,1,2,221,At Risk
13761,51,11,162.09,2,2,2,1,222,Need Attention
13762,219,1,30.0,1,1,1,2,111,At Risk
13763,64,2,281.52,2,1,3,1,213,Need Attention
13764,71,27,154.43000000000004,2,3,2,1,232,Need Attention
13767,26,72,2940.2,3,3,3,3,333,Loyal Customers
13769,3,25,729.2600000000002,3,3,3,3,333,Loyal Customers
13771,65,18,331.8999999999999,2,3,3,1,233,Need Attention
13772,34,35,212.15000000000003,2,3,2,3,232,Loyal Customers
13774,82,4,62.349999999999994,2,1,1,2,211,At Risk
13777,9,32,4401.259999999999,3,3,3,3,333,Loyal Customers
13778,104,1,27.25,1,1,1,2,111,At Risk
13780,8,12,62.31,3,2,1,0,321,Potential Loyalist
13781,251,6,37.830000000000005,1,2,1,2,121,At Risk
13782,13,26,227.92000000000004,3,3,2,3,332,Loyal Customers
13784,219,2,55.800000000000004,1,1,1,2,111,At Risk
13787,76,5,13.89,2,1,1,2,211,At Risk
13790,5,8,85.26,3,2,2,0,322,Potential Loyalist
13791,128,3,648.0,1,1,3,1,113,Need Attention
13792,67,2,38.4,2,1,1,2,211,At Risk
13798,3,75,8167.58,3,3,3,3,333,Loyal Customers
13799,117,7,136.3,1,2,2,1,122,Need Attention
13800,310,8,151.8,1,2,2,1,122,Need Attention
13801,67,2,30.299999999999997,2,1,1,2,211,At Risk
13802,139,14,1114.98,1,2,3,1,123,Need Attention
13803,256,3,57.7,1,1,1,2,111,At Risk
13804,31,21,374.92,2,3,3,3,233,Loyal Customers
13805,53,4,303.4,2,1,3,1,213,Need Attention
13808,6,12,339.69999999999993,3,2,3,0,323,Potential Loyalist
13819,302,8,241.8,1,2,3,1,123,Need Attention
13821,145,13,77.69,1,2,1,1,121,Need Attention
13822,41,23,93.59000000000002,2,3,2,0,232,Potential Loyalist
13823,19,12,341.55,3,2,3,0,323,Potential Loyalist
13824,242,8,216.5,1,2,2,1,122,Need Attention
13826,177,1,25.5,1,1,1,2,111,At Risk
13827,58,17,76.18000000000002,2,3,1,1,231,Need Attention
13828,23,1,10.2,3,1,1,2,311,At Risk
13831,17,18,367.90999999999997,3,3,3,3,333,Loyal Customers
13832,20,1,19.799999999999997,3,1,1,2,311,At Risk
13833,160,6,97.7,1,2,2,1,122,Need Attention
13835,26,9,160.18,3,2,2,0,322,Potential Loyalist
13837,212,2,8.5,1,1,1,2,111,At Risk
13838,6,30,106.15000000000002,3,3,2,0,332,Potential Loyalist
13842,59,41,664.89,2,3,3,3,233,Loyal Customers
13844,12,5,111.10000000000001,3,1,2,0,312,Potential Loyalist
13846,25,14,242.45,3,2,3,0,323,Potential Loyalist
13848,298,1,85.0,1,1,2,2,112,At Risk
13849,52,25,401.78,2,3,3,1,233,Need Attention
13850,130,19,308.63,1,3,3,1,133,Need Attention
13851,96,17,366.54,1,3,3,1,133,Need Attention
13853,58,4,139.39999999999998,2,1,2,1,212,Need Attention
13854,9,18,1367.89,3,3,3,3,333,Loyal Customers
13856,169,3,112.8,1,1,2,2,112,At Risk
13858,58,3,50.370000000000005,2,1,1,2,211,At Risk
13859,327,8,50.089999999999996,1,2,1,1,121,Need Attention
13860,2,18,294.94,3,3,3,3,333,Loyal Customers
13862,19,22,390.54999999999995,3,3,3,3,333,Loyal Customers
13863,248,4,60.18,1,1,1,2,111,At Risk
13865,59,7,121.82000000000001,2,2,2,1,222,Need Attention
13866,75,1,24.900000000000002,2,1,1,2,211,At Risk
13867,32,11,180.56,2,2,2,0,222,Potential Loyalist
13868,39,5,108.05000000000001,2,1,2,0,212,Potential Loyalist
13869,124,63,674.3799999999998,1,3,3,3,133,Loyal Customers
13870,3,28,563.3299999999999,3,3,3,3,333,Loyal Customers
13871,23,54,997.16,3,3,3,3,333,Loyal Customers
13873,120,2,47.7,1,1,1,2,111,At Risk
13874,359,4,227.64999999999998,1,1,2,1,112,Need Attention
13875,54,27,442.63999999999993,2,3,3,3,233,Loyal Customers
13876,64,3,58.6,2,1,1,2,211,At Risk
13878,55,9,313.42,2,2,3,1,223,Need Attention
13880,22,30,708.83,3,3,3,3,333,Loyal Customers
13881,26,31,2785.2100000000005,3,3,3,3,333,Loyal Customers
13882,3,17,284.74,3,3,3,3,333,Loyal Customers
13883,11,28,527.6899999999999,3,3,3,3,333,Loyal Customers
13884,8,12,171.50000000000006,3,2,2,0,322,Potential Loyalist
13885,201,3,64.7,1,1,1,2,111,At Risk
13886,72,3,39.7,2,1,1,2,211,At Risk
13887,205,5,78.96000000000001,1,1,2,1,112,Need Attention
13888,120,11,160.51000000000002,1,2,2,1,122,Need Attention
13889,93,5,133.7,1,1,2,1,112,Need Attention
13890,2,14,246.54000000000002,3,2,3,0,323,Potential Loyalist
13892,65,5,105.4,2,1,2,1,212,Need Attention
13893,298,5,84.80000000000001,1,1,2,1,112,Need Attention
13894,24,4,65.4,3,1,1,0,311,Potential Loyalist
13895,29,23,539.74,2,3,3,3,233,Loyal Customers
13897,51,5,74.9,2,1,1,1,211,Need Attention
13898,326,2,29.85,1,1,1,2,111,At Risk
13899,275,3,78.9,1,1,2,2,112,At Risk
13900,193,7,121.22,1,2,2,1,122,Need Attention
13901,73,27,496.61999999999995,2,3,3,1,233,Need Attention
13904,38,3,50.4,2,1,1,2,211,At Risk
13908,80,26,491.82,2,3,3,1,233,Need Attention
13911,58,31,473.53999999999996,2,3,3,3,233,Loyal Customers
13914,12,3,67.86,3,1,1,0,311,Potential Loyalist
13917,50,3,17.04,2,1,1,2,211,At Risk
13918,50,4,106.30000000000001,2,1,2,1,212,Need Attention
13922,352,2,51.75,1,1,1,2,111,At Risk
13923,54,6,98.42000000000002,2,2,2,1,222,Need Attention
13924,2,23,337.23999999999995,3,3,3,3,333,Loyal Customers
13925,122,10,142.47,1,2,2,1,122,Need Attention
13926,24,1,20.4,3,1,1,2,311,At Risk
13927,75,3,47.2,2,1,1,2,211,At Risk
13928,11,6,91.32000000000001,3,2,2,0,322,Potential Loyalist
13929,170,2,433.7,1,1,3,1,113,Need Attention
13930,58,2,30.6,2,1,1,2,211,At Risk
13931,96,16,280.90000000000003,1,3,3,1,133,Need Attention
13933,110,3,77.1,1,1,1,2,111,At Risk
13934,264,10,219.25,1,2,2,1,122,Need Attention
13936,180,7,112.53999999999999,1,2,2,1,122,Need Attention
13937,170,2,50.39999999999999,1,1,1,2,111,At Risk
13938,36,3,21.939999999999998,2,1,1,2,211,At Risk
13939,24,13,149.91000000000003,3,2,2,0,322,Potential Loyalist
13940,18,7,141.54000000000002,3,2,2,0,322,Potential Loyalist
13941,22,6,547.2,3,2,3,0,323,Potential Loyalist
13946,202,2,131.39999999999998,1,1,2,2,112,At Risk
13947,66,1,19.799999999999997,2,1,1,2,211,At Risk
13948,361,1,46.8,1,1,1,2,111,At Risk
13949,3,30,454.94,3,3,3,3,333,Loyal Customers
13950,12,3,55.08,3,1,1,0,311,Potential Loyalist
13951,177,7,115.38,1,2,2,1,122,Need Attention
13952,218,32,722.06,1,3,3,1,133,Need Attention
13953,8,3,795.0,3,1,3,0,313,Potential Loyalist
13954,2,9,176.5,3,2,2,0,322,Potential Loyalist
13955,155,9,72.98000000000002,1,2,1,1,121,Need Attention
13956,6,32,266.48,3,3,3,3,333,Loyal Customers
13959,80,19,142.96,2,3,2,1,232,Need Attention
13960,22,2,24.660000000000004,3,1,1,2,311,At Risk
13962,246,1,15.299999999999999,1,1,1,2,111,At Risk
13963,309,3,45.2,1,1,1,2,111,At Risk
13967,146,1,45.0,1,1,1,2,111,At Risk
13969,8,129,1970.9700000000012,3,3,3,3,333,Loyal Customers
13971,19,26,467.36,3,3,3,3,333,Loyal Customers
13972,202,3,53.9,1,1,1,2,111,At Risk
13973,288,5,177.2,1,1,2,1,112,Need Attention
13974,50,3,39.96,2,1,1,2,211,At Risk
13975,32,63,433.7500000000001,2,3,3,3,233,Loyal Customers
13978,46,3,63.32000000000001,2,1,1,2,211,At Risk
13979,74,15,227.0,2,2,2,1,222,Need Attention
13980,61,4,91.66,2,1,2,1,212,Need Attention
13982,40,15,325.35,2,2,3,1,223,Need Attention
13983,30,23,826.94,2,3,3,3,233,Loyal Customers
13984,326,1,11.8,1,1,1,2,111,At Risk
13985,5,68,1406.42,3,3,3,3,333,Loyal Customers
13986,18,3,58.129999999999995,3,1,1,0,311,Potential Loyalist
13988,20,42,661.7399999999997,3,3,3,3,333,Loyal Customers
13989,66,11,316.6,2,2,3,1,223,Need Attention
13990,214,3,54.550000000000004,1,1,1,2,111,At Risk
13991,13,21,195.13,3,3,2,0,332,Potential Loyalist
13992,31,1,20.0,2,1,1,2,211,At Risk
13993,43,14,541.28,2,2,3,1,223,Need Attention
13994,4,26,467.03999999999996,3,3,3,3,333,Loyal Customers
13995,57,14,217.43,2,2,2,1,222,Need Attention
13999,11,27,588.98,3,3,3,3,333,Loyal Customers
14000,212,3,60.0,1,1,1,2,111,At Risk
14001,46,8,496.20000000000005,2,2,3,1,223,Need Attention
14002,135,5,70.28,1,1,1,1,111,Need Attention
14004,44,37,1170.7499999999998,2,3,3,3,233,Loyal Customers
14005,10,22,697.36,3,3,3,3,333,Loyal Customers
14006,116,6,196.32,1,2,2,1,122,Need Attention
14009,199,11,199.10999999999999,1,2,2,1,122,Need Attention
14012,278,3,104.4,1,1,2,2,112,At Risk
14013,111,6,82.38,1,2,2,1,122,Need Attention
14014,78,4,28.240000000000002,2,1,1,2,211,At Risk
14015,53,4,189.42000000000002,2,1,2,1,212,Need Attention
14019,47,8,204.85,2,2,2,1,222,Need Attention
14020,17,7,119.05999999999999,3,2,2,0,322,Potential Loyalist
14021,156,8,218.84999999999997,1,2,2,1,122,Need Attention
14022,226,6,64.86,1,2,1,1,121,Need Attention
14023,8,6,110.5,3,2,2,0,322,Potential Loyalist
14024,122,4,66.15,1,1,1,2,111,At Risk
14027,61,1,10.2,2,1,1,2,211,At Risk
14029,64,1,25.5,2,1,1,2,211,At Risk
14030,19,37,297.68000000000006,3,3,3,3,333,Loyal Customers
14031,8,41,2504.6800000000003,3,3,3,3,333,Loyal Customers
14032,17,26,484.4200000000001,3,3,3,3,333,Loyal Customers
14034,23,23,66.69,3,3,1,0,331,Potential Loyalist
14035,29,15,275.12,2,2,3,0,223,Potential Loyalist
14036,285,8,137.0,1,2,2,1,122,Need Attention
14037,365,4,15.75,1,1,1,2,111,At Risk
14038,79,14,237.70000000000005,2,2,2,1,222,Need Attention
14039,34,3,102.6,2,1,2,0,212,Potential Loyalist
14040,62,40,696.3,2,3,3,3,233,Loyal Customers
14041,267,4,11.799999999999999,1,1,1,2,111,At Risk
14044,27,38,118.19000000000003,3,3,2,0,332,Potential Loyalist
14047,9,3,113.1,3,1,2,0,312,Potential Loyalist
14048,306,21,95.47,1,3,2,1,132,Need Attention
14049,17,97,1048.9200000000003,3,3,3,3,333,Loyal Customers
14050,32,12,184.73,2,2,2,0,222,Potential Loyalist
14051,1,32,2688.9499999999994,3,3,3,3,333,Loyal Customers
14052,20,11,38.99999999999999,3,2,1,0,321,Potential Loyalist
14054,66,1,9.959999999999999,2,1,1,2,211,At Risk
14055,107,2,137.6,1,1,2,2,112,At Risk
14056,2,205,1618.4599999999998,3,3,3,3,333,Loyal Customers
14057,24,52,1356.9399999999994,3,3,3,3,333,Loyal Customers
14059,267,1,23.4,1,1,1,2,111,At Risk
14060,5,43,1623.3,3,3,3,3,333,Loyal Customers
14062,10,18,1140.22,3,3,3,3,333,Loyal Customers
14064,30,18,218.71,2,3,2,0,232,Potential Loyalist
14066,267,2,53.25,1,1,1,2,111,At Risk
14067,64,8,73.9,2,2,1,1,221,Need Attention
14068,321,5,67.80000000000001,1,1,1,2,111,At Risk
14071,4,70,296.93000000000006,3,3,3,3,333,Loyal Customers
14073,33,3,30.939999999999998,2,1,1,2,211,At Risk
14075,5,12,222.12,3,2,2,0,322,Potential Loyalist
14076,130,8,21.79,1,2,1,2,121,At Risk
14077,79,11,111.27,2,2,2,1,222,Need Attention
14078,102,9,300.4,1,2,3,1,123,Need Attention
14079,125,3,46.55,1,1,1,2,111,At Risk
14081,303,16,98.90000000000002,1,3,2,1,132,Need Attention
14082,365,5,32.6,1,1,1,2,111,At Risk
14083,5,21,153.29999999999995,3,3,2,0,332,Potential Loyalist
14085,3,102,925.34,3,3,3,3,333,Loyal Customers
14087,3,16,56.50999999999999,3,3,1,0,331,Potential Loyalist
14088,11,141,11812.269999999999,3,3,3,3,333,Loyal Customers
14089,57,4,79.45,2,1,2,2,212,At Risk
14092,8,34,634.4999999999999,3,3,3,3,333,Loyal Customers
14093,13,16,91.34999999999998,3,3,2,0,332,Potential Loyalist
14096,5,1055,13300.099999999926,3,3,3,3,333,Loyal Customers
14098,37,6,18.259999999999998,2,2,1,2,221,At Risk
14099,17,55,701.9299999999997,3,3,3,3,333,Loyal Customers
14100,138,6,41.95,1,2,1,2,121,At Risk
14101,74,11,2191.94,2,2,3,3,223,Loyal Customers
14102,6,16,251.6,3,3,3,0,333,Potential Loyalist
14104,155,4,93.6,1,1,2,1,112,Need Attention
14105,240,13,224.73000000000002,1,2,2,1,122,Need Attention
14107,52,24,498.1599999999999,2,3,3,3,233,Loyal Customers
14108,31,4,85.98,2,1,2,0,212,Potential Loyalist
14109,73,3,55.2,2,1,1,2,211,At Risk
14110,4,29,1367.9,3,3,3,3,333,Loyal Customers
14112,23,30,537.9,3,3,3,3,333,Loyal Customers
14113,4,6,106.80000000000001,3,2,2,0,322,Potential Loyalist
14114,274,2,53.699999999999996,1,1,1,2,111,At Risk
14116,20,13,245.32000000000005,3,2,3,0,323,Potential Loyalist
14117,144,1,30.0,1,1,1,2,111,At Risk
14121,4,32,631.1199999999999,3,3,3,3,333,Loyal Customers
14124,85,2,118.08,2,1,2,2,212,At Risk
14125,11,29,443.0700000000001,3,3,3,3,333,Loyal Customers
14126,11,2,29.400000000000002,3,1,1,0,311,Potential Loyalist
14127,123,6,92.34,1,2,2,1,122,Need Attention
14128,61,12,184.22,2,2,2,1,222,Need Attention
14129,2,11,251.00000000000006,3,2,3,0,323,Potential Loyalist
14130,320,14,99.25,1,2,2,1,122,Need Attention
14132,3,41,757.9800000000001,3,3,3,3,333,Loyal Customers
14133,130,8,187.91999999999996,1,2,2,1,122,Need Attention
14135,2,19,1035.24,3,3,3,3,333,Loyal Customers
14138,2,12,327.29,3,2,3,0,323,Potential Loyalist
14139,47,5,66.24,2,1,1,0,211,Potential Loyalist
14140,4,13,164.54999999999998,3,2,2,0,322,Potential Loyalist
14141,3,4,144.60000000000002,3,1,2,0,312,Potential Loyalist
14145,47,3,1128.6,2,1,3,1,213,Need Attention
14146,9,48,823.6199999999998,3,3,3,3,333,Loyal Customers
14147,286,1,136.0,1,1,2,2,112,At Risk
14148,234,1,127.5,1,1,2,2,112,At Risk
14149,221,3,50.39999999999999,1,1,1,2,111,At Risk
14150,36,8,163.6,2,2,2,0,222,Potential Loyalist
14152,76,10,114.18,2,2,2,1,222,Need Attention
14154,240,11,214.7,1,2,2,1,122,Need Attention
14155,267,2,35.7,1,1,1,2,111,At Risk
14157,286,3,18.97,1,1,1,2,111,At Risk
14158,41,10,115.98,2,2,2,0,222,Potential Loyalist
14159,20,223,837.3899999999993,3,3,3,3,333,Loyal Customers
14161,216,12,70.44,1,2,1,1,121,Need Attention
14162,174,4,35.849999999999994,1,1,1,2,111,At Risk
14163,88,16,524.8399999999999,2,3,3,1,233,Need Attention
14164,81,4,131.4,2,1,2,1,212,Need Attention
14165,276,9,49.480000000000004,1,2,1,1,121,Need Attention
14167,40,13,167.94999999999996,2,2,2,1,222,Need Attention
14171,99,11,83.57,1,2,2,1,122,Need Attention
14173,11,5,53.67999999999999,3,1,1,0,311,Potential Loyalist
14174,34,5,19.05,2,1,1,2,211,At Risk
14175,60,34,707.5899999999998,2,3,3,3,233,Loyal Customers
14176,298,5,88.0,1,1,2,1,112,Need Attention
14177,96,9,68.30000000000001,1,2,1,1,121,Need Attention
